dataset,it,size,implementation,step,t,clusters
subsample_it_2_size_75000,2,75000,jl,FindVariableFeatures,2.504115479,22
subsample_it_2_size_75000,2,75000,jl,ScaleData,0.709296406,22
subsample_it_2_size_75000,2,75000,jl,RunPCA,75.388926256,22
subsample_it_2_size_75000,2,75000,jl,FindNeighbors,3.539369513,22
subsample_it_2_size_75000,2,75000,jl,FindClusters,37.085242103,22
subsample_it_2_size_75000,2,75000,jl,RunUMAP,214.139956536,22
subsample_it_2_size_75000,2,75000,jl,FindAllMarkers,97.172565613,22
subsample_it_2_size_75000,2,75000,jl32,CreateSeuratObject,6.123890524,25
subsample_it_2_size_75000,2,75000,jl32,NormalizeData,3.480519681,25
subsample_it_2_size_75000,2,75000,jl32,FindVariableFeatures,2.679335147,25
subsample_it_2_size_75000,2,75000,jl32,ScaleData,0.803004769,25
subsample_it_2_size_75000,2,75000,jl32,RunPCA,40.066785828,25
subsample_it_2_size_75000,2,75000,jl32,FindNeighbors,3.270609428,25
subsample_it_2_size_75000,2,75000,jl32,FindClusters,34.265059393,25
subsample_it_2_size_75000,2,75000,jl32,RunUMAP,194.249190828,25
subsample_it_2_size_75000,2,75000,jl32,FindAllMarkers,101.811497722,25
subsample_it_2_size_75000,2,75000,py,CreateSeuratObject,6.187464036,17
subsample_it_2_size_75000,2,75000,py,NormalizeData,3.753664797,17
subsample_it_2_size_75000,2,75000,py,FindVariableFeatures,16.730776191,17
subsample_it_2_size_75000,2,75000,py,ScaleData,2.039976508,17
subsample_it_2_size_75000,2,75000,py,RunPCA,20.735017848,17
subsample_it_2_size_75000,2,75000,py,FindNeighbors,11.902781981,17
subsample_it_2_size_75000,2,75000,py,FindClusters,19.087050464,17
subsample_it_2_size_75000,2,75000,py,RunUMAP,234.455530989,17
subsample_it_2_size_75000,2,75000,py,FindAllMarkers,1522.939600513,17
subsample_it_2_size_75000,2,75000,jl32_opt,CreateSeuratObject,6.622948534,23
subsample_it_2_size_75000,2,75000,jl32_opt,NormalizeData,3.463214304,23
subsample_it_2_size_75000,2,75000,jl32_opt,FindVariableFeatures,2.486622784,23
subsample_it_2_size_75000,2,75000,jl32_opt,ScaleData,0.62324827,23
subsample_it_2_size_75000,2,75000,jl32_opt,RunPCA,9.962840107,23
subsample_it_2_size_75000,2,75000,jl32_opt,FindNeighbors,2.928330721,23
subsample_it_2_size_75000,2,75000,jl32_opt,FindClusters,29.009806435,23
subsample_it_2_size_75000,2,75000,jl32_opt,RunUMAP,133.447985592,23
subsample_it_2_size_75000,2,75000,jl32_opt,FindAllMarkers,34.048893233,23
subsample_it_2_size_75000,2,75000,jl_opt,CreateSeuratObject,7.240647286,25
subsample_it_2_size_75000,2,75000,jl_opt,NormalizeData,4.214334599,25
subsample_it_2_size_75000,2,75000,jl_opt,FindVariableFeatures,2.698560614,25
subsample_it_2_size_75000,2,75000,jl_opt,ScaleData,0.811552983,25
subsample_it_2_size_75000,2,75000,jl_opt,RunPCA,13.91396758,25
subsample_it_2_size_75000,2,75000,jl_opt,FindNeighbors,3.213060262,25
subsample_it_2_size_75000,2,75000,jl_opt,FindClusters,34.145140067,25
subsample_it_2_size_75000,2,75000,jl_opt,RunUMAP,144.616633828,25
subsample_it_2_size_75000,2,75000,jl_opt,FindAllMarkers,36.425001452,25
subsample_it_2_size_750000,2,750000,R,CreateSeuratObject,376.117300108,27
subsample_it_2_size_750000,2,750000,R,NormalizeData,134.475002508,27
subsample_it_2_size_750000,2,750000,R,FindVariableFeatures,391.818182912,27
subsample_it_2_size_750000,2,750000,R,ScaleData,115.451426756,27
subsample_it_2_size_750000,2,750000,R,RunPCA,803.916135269,27
subsample_it_2_size_750000,2,750000,R,FindNeighbors,300.590458306,27
subsample_it_2_size_750000,2,750000,R,FindClusters,1503.915761052,27
subsample_it_2_size_750000,2,750000,R,RunUMAP,1815.871735627,27
subsample_it_2_size_750000,2,750000,R,FindAllMarkers,110634.987649066,27
subsample_it_2_size_750000,2,750000,jl,CreateSeuratObject,117.402790233,31
subsample_it_2_size_750000,2,750000,jl,NormalizeData,42.320670564,31
subsample_it_2_size_750000,2,750000,jl,FindVariableFeatures,22.103057901,31
subsample_it_2_size_750000,2,750000,jl,ScaleData,6.021279221,31
subsample_it_2_size_750000,2,750000,jl,RunPCA,834.624726386,31
subsample_it_2_size_750000,2,750000,jl,FindNeighbors,56.107137613,31
subsample_it_2_size_750000,2,750000,jl,FindClusters,792.76897853,31
subsample_it_2_size_750000,2,750000,jl,RunUMAP,1796.116139553,31
subsample_it_2_size_750000,2,750000,jl,FindAllMarkers,1486.688328527,31
subsample_it_2_size_750000,2,750000,py,CreateSeuratObject,52.622327648,21
subsample_it_2_size_750000,2,750000,py,NormalizeData,37.528869078,21
subsample_it_2_size_750000,2,750000,py,FindVariableFeatures,257.018570953,21
subsample_it_2_size_750000,2,750000,py,ScaleData,21.420019583,21
subsample_it_2_size_750000,2,750000,py,RunPCA,183.879421458,21
subsample_it_2_size_750000,2,750000,py,FindNeighbors,149.463842564,21
subsample_it_2_size_750000,2,750000,py,FindClusters,958.698723955,21
subsample_it_2_size_750000,2,750000,py,RunUMAP,2616.415638444,21
subsample_it_2_size_750000,2,750000,py,FindAllMarkers,22853.498720755,21
subsample_it_2_size_750000,2,750000,jl32_opt,CreateSeuratObject,58.780419375,32
subsample_it_2_size_750000,2,750000,jl32_opt,NormalizeData,36.832442151,32
subsample_it_2_size_750000,2,750000,jl32_opt,FindVariableFeatures,18.088215999,32
subsample_it_2_size_750000,2,750000,jl32_opt,ScaleData,4.134350153,32
subsample_it_2_size_750000,2,750000,jl32_opt,RunPCA,135.051674104,32
subsample_it_2_size_750000,2,750000,jl32_opt,FindNeighbors,47.223219591,32
subsample_it_2_size_750000,2,750000,jl32_opt,FindClusters,960.829453392,32
subsample_it_2_size_750000,2,750000,jl32_opt,RunUMAP,1704.237200105,32
subsample_it_2_size_750000,2,750000,jl32_opt,FindAllMarkers,299.111837273,32
subsample_it_2_size_750000,2,750000,jl_opt,CreateSeuratObject,56.781065653,28
subsample_it_2_size_750000,2,750000,jl_opt,NormalizeData,41.856896412,28
subsample_it_2_size_750000,2,750000,jl_opt,FindVariableFeatures,18.459776398,28
subsample_it_2_size_750000,2,750000,jl_opt,ScaleData,5.019271995,28
subsample_it_2_size_750000,2,750000,jl_opt,RunPCA,133.715230278,28
subsample_it_2_size_750000,2,750000,jl_opt,FindNeighbors,50.876321777,28
subsample_it_2_size_750000,2,750000,jl_opt,FindClusters,830.591617068,28
subsample_it_2_size_750000,2,750000,jl_opt,RunUMAP,1785.831715465,28
subsample_it_2_size_750000,2,750000,jl_opt,FindAllMarkers,277.312007686,28
subsample_it_3_size_100000,3,100000,R,CreateSeuratObject,29.048790493,23
subsample_it_3_size_100000,3,100000,R,NormalizeData,11.086367346,23
subsample_it_3_size_100000,3,100000,R,FindVariableFeatures,39.104997621,23
subsample_it_3_size_100000,3,100000,R,ScaleData,8.964236596,23
subsample_it_3_size_100000,3,100000,R,RunPCA,125.535801206,23
subsample_it_3_size_100000,3,100000,R,FindNeighbors,31.443777274,23
subsample_it_3_size_100000,3,100000,R,FindClusters,68.131350083,23
subsample_it_3_size_100000,3,100000,R,RunUMAP,212.574822892,23
subsample_it_3_size_100000,3,100000,R,FindAllMarkers,11614.386708598,23
subsample_it_3_size_100000,3,100000,jl,CreateSeuratObject,4.748715266,25
subsample_it_3_size_100000,3,100000,jl,NormalizeData,4.000917079,25
subsample_it_3_size_100000,3,100000,jl,FindVariableFeatures,3.37651346,25
subsample_it_3_size_100000,3,100000,jl,ScaleData,0.804915155,25
subsample_it_3_size_100000,3,100000,jl,RunPCA,105.322784337,25
subsample_it_3_size_100000,3,100000,jl,FindNeighbors,4.782931599,25
subsample_it_3_size_100000,3,100000,jl,FindClusters,48.316190108,25
subsample_it_3_size_100000,3,100000,jl,RunUMAP,281.566456479,25
subsample_it_3_size_100000,3,100000,jl,FindAllMarkers,143.809862866,25
subsample_it_3_size_100000,3,100000,jl32,CreateSeuratObject,9.010420422,25
subsample_it_3_size_100000,3,100000,jl32,NormalizeData,4.739608205,25
subsample_it_3_size_100000,3,100000,jl32,FindVariableFeatures,3.80206114,25
subsample_it_3_size_100000,3,100000,jl32,ScaleData,1.117897189,25
subsample_it_3_size_100000,3,100000,jl32,RunPCA,54.600834529,25
subsample_it_3_size_100000,3,100000,jl32,FindNeighbors,3.883551711,25
subsample_it_3_size_100000,3,100000,jl32,FindClusters,41.932570541,25
subsample_it_3_size_100000,3,100000,jl32,RunUMAP,255.238638807,25
subsample_it_3_size_100000,3,100000,jl32,FindAllMarkers,127.854854034,25
subsample_it_3_size_100000,3,100000,py,CreateSeuratObject,6.94885286,19
subsample_it_3_size_100000,3,100000,py,NormalizeData,5.007336417,19
subsample_it_3_size_100000,3,100000,py,FindVariableFeatures,21.895047158,19
subsample_it_3_size_100000,3,100000,py,ScaleData,2.542961611,19
subsample_it_3_size_100000,3,100000,py,RunPCA,35.051378701,19
subsample_it_3_size_100000,3,100000,py,FindNeighbors,15.606216868,19
subsample_it_3_size_100000,3,100000,py,FindClusters,28.177796261,19
subsample_it_3_size_100000,3,100000,py,RunUMAP,310.333151531,19
subsample_it_3_size_100000,3,100000,py,FindAllMarkers,2301.206052842,19
subsample_it_3_size_100000,3,100000,jl32_opt,CreateSeuratObject,8.47480235,23
subsample_it_3_size_100000,3,100000,jl32_opt,NormalizeData,4.73282264,23
subsample_it_3_size_100000,3,100000,jl32_opt,FindVariableFeatures,3.322756143,23
subsample_it_3_size_100000,3,100000,jl32_opt,ScaleData,0.835815947,23
subsample_it_3_size_100000,3,100000,jl32_opt,RunPCA,15.458179654,23
subsample_it_3_size_100000,3,100000,jl32_opt,FindNeighbors,3.847710435,23
subsample_it_3_size_100000,3,100000,jl32_opt,FindClusters,42.191162965,23
subsample_it_3_size_100000,3,100000,jl32_opt,RunUMAP,173.811767013,23
subsample_it_3_size_100000,3,100000,jl32_opt,FindAllMarkers,43.672344243,23
subsample_it_3_size_100000,3,100000,jl_opt,CreateSeuratObject,8.293129065,25
subsample_it_3_size_100000,3,100000,jl_opt,NormalizeData,5.574514982,25
subsample_it_3_size_100000,3,100000,jl_opt,FindVariableFeatures,3.282401198,25
subsample_it_3_size_100000,3,100000,jl_opt,ScaleData,0.955666329,25
subsample_it_3_size_100000,3,100000,jl_opt,RunPCA,16.674791119,25
subsample_it_3_size_100000,3,100000,jl_opt,FindNeighbors,4.306196148,25
subsample_it_3_size_100000,3,100000,jl_opt,FindClusters,48.672983599,25
subsample_it_3_size_100000,3,100000,jl_opt,RunUMAP,187.471288955,25
subsample_it_3_size_100000,3,100000,jl_opt,FindAllMarkers,47.58172342,25
subsample_it_3_size_12000,3,12000,R,CreateSeuratObject,2.646690039,17
subsample_it_3_size_12000,3,12000,R,NormalizeData,0.965063762,17
subsample_it_3_size_12000,3,12000,R,FindVariableFeatures,4.491488606,17
subsample_it_3_size_12000,3,12000,R,ScaleData,1.036469933,17
subsample_it_3_size_12000,3,12000,R,RunPCA,11.811669576,17
subsample_it_3_size_12000,3,12000,R,FindNeighbors,2.777514875,17
subsample_it_3_size_12000,3,12000,R,FindClusters,1.825134124,17
subsample_it_3_size_12000,3,12000,R,RunUMAP,22.276150499,17
subsample_it_3_size_12000,3,12000,R,FindAllMarkers,295.415009913,17
subsample_it_3_size_12000,3,12000,jl,CreateSeuratObject,0.447894796,17
subsample_it_3_size_12000,3,12000,jl,NormalizeData,0.482368616,17
subsample_it_3_size_12000,3,12000,jl,FindVariableFeatures,0.457778101,17
subsample_it_3_size_12000,3,12000,jl,ScaleData,0.047971717,17
subsample_it_3_size_12000,3,12000,jl,RunPCA,6.001911493,17
subsample_it_3_size_12000,3,12000,jl,FindNeighbors,0.350150751,17
subsample_it_3_size_12000,3,12000,jl,FindClusters,1.649210984,17
subsample_it_3_size_12000,3,12000,jl,RunUMAP,31.22191387,17
subsample_it_3_size_12000,3,12000,jl,FindAllMarkers,13.007830945,17
subsample_it_3_size_12000,3,12000,jl32,CreateSeuratObject,0.958376956,17
subsample_it_3_size_12000,3,12000,jl32,NormalizeData,0.529301656,17
subsample_it_3_size_12000,3,12000,jl32,FindVariableFeatures,0.55242953,17
subsample_it_3_size_12000,3,12000,jl32,ScaleData,0.303786789,17
subsample_it_3_size_12000,3,12000,jl32,RunPCA,3.772616028,17
subsample_it_3_size_12000,3,12000,jl32,FindNeighbors,0.338804185,17
subsample_it_3_size_12000,3,12000,jl32,FindClusters,1.573964624,17
subsample_it_3_size_12000,3,12000,jl32,RunUMAP,29.264787047,17
subsample_it_3_size_12000,3,12000,jl32,FindAllMarkers,13.044906353,17
subsample_it_3_size_12000,3,12000,py,CreateSeuratObject,0.800162859,14
subsample_it_3_size_12000,3,12000,py,NormalizeData,0.588673626,14
subsample_it_3_size_12000,3,12000,py,FindVariableFeatures,2.373318298,14
subsample_it_3_size_12000,3,12000,py,ScaleData,0.307118538,14
subsample_it_3_size_12000,3,12000,py,RunPCA,2.454738444,14
subsample_it_3_size_12000,3,12000,py,FindNeighbors,2.34789719,14
subsample_it_3_size_12000,3,12000,py,FindClusters,1.355023042,14
subsample_it_3_size_12000,3,12000,py,RunUMAP,34.161939656,14
subsample_it_3_size_12000,3,12000,py,FindAllMarkers,173.294296521,14
subsample_it_3_size_12000,3,12000,jl32_opt,CreateSeuratObject,1.25209956,17
subsample_it_3_size_12000,3,12000,jl32_opt,NormalizeData,0.525327503,17
subsample_it_3_size_12000,3,12000,jl32_opt,FindVariableFeatures,0.499644003,17
subsample_it_3_size_12000,3,12000,jl32_opt,ScaleData,0.036792373,17
subsample_it_3_size_12000,3,12000,jl32_opt,RunPCA,1.27951925,17
subsample_it_3_size_12000,3,12000,jl32_opt,FindNeighbors,0.334003082,17
subsample_it_3_size_12000,3,12000,jl32_opt,FindClusters,1.446095539,17
subsample_it_3_size_12000,3,12000,jl32_opt,RunUMAP,19.666789966,17
subsample_it_3_size_12000,3,12000,jl32_opt,FindAllMarkers,2.833943381,17
subsample_it_3_size_12000,3,12000,jl_opt,CreateSeuratObject,2.112537196,17
subsample_it_3_size_12000,3,12000,jl_opt,NormalizeData,0.688440982,17
subsample_it_3_size_12000,3,12000,jl_opt,FindVariableFeatures,0.463473846,17
subsample_it_3_size_12000,3,12000,jl_opt,ScaleData,0.054177113,17
subsample_it_3_size_12000,3,12000,jl_opt,RunPCA,1.403028806,17
subsample_it_3_size_12000,3,12000,jl_opt,FindNeighbors,0.345657541,17
subsample_it_3_size_12000,3,12000,jl_opt,FindClusters,1.431493296,17
subsample_it_3_size_12000,3,12000,jl_opt,RunUMAP,21.089819332,17
subsample_it_3_size_12000,3,12000,jl_opt,FindAllMarkers,5.839855376,17
subsample_it_3_size_125000,3,125000,R,CreateSeuratObject,36.042566017,25
subsample_it_3_size_125000,3,125000,R,NormalizeData,13.785367661,25
subsample_it_3_size_125000,3,125000,R,FindVariableFeatures,49.032621006,25
subsample_it_3_size_125000,3,125000,R,ScaleData,10.811343073,25
subsample_it_3_size_125000,3,125000,R,RunPCA,141.194817894,25
subsample_it_3_size_125000,3,125000,R,FindNeighbors,39.905627308,25
subsample_it_3_size_125000,3,125000,R,FindClusters,90.632096204,25
subsample_it_3_size_125000,3,125000,R,RunUMAP,264.050994835,25
subsample_it_3_size_125000,3,125000,R,FindAllMarkers,15262.268131811,25
subsample_it_3_size_125000,3,125000,jl,CreateSeuratObject,5.848716401,25
subsample_it_3_size_125000,3,125000,jl,NormalizeData,5.105360872,25
subsample_it_3_size_125000,3,125000,jl,FindVariableFeatures,3.770389237,25
subsample_it_3_size_125000,3,125000,jl,ScaleData,0.755077612,25
subsample_it_3_size_125000,3,125000,jl,RunPCA,120.101580357,25
subsample_it_3_size_125000,3,125000,jl,FindNeighbors,6.374785278,25
subsample_it_3_size_125000,3,125000,jl,FindClusters,74.549132176,25
subsample_it_3_size_125000,3,125000,jl,RunUMAP,351.770991938,25
subsample_it_3_size_125000,3,125000,jl,FindAllMarkers,166.360367079,25
subsample_it_3_size_125000,3,125000,jl32,CreateSeuratObject,10.324688432,26
subsample_it_3_size_125000,3,125000,jl32,NormalizeData,5.909389008,26
subsample_it_3_size_125000,3,125000,jl32,FindVariableFeatures,3.918349936,26
subsample_it_3_size_125000,3,125000,jl32,ScaleData,1.150838361,26
subsample_it_3_size_125000,3,125000,jl32,RunPCA,61.352180449,26
subsample_it_3_size_125000,3,125000,jl32,FindNeighbors,4.948502958,26
subsample_it_3_size_125000,3,125000,jl32,FindClusters,54.342236122,26
subsample_it_3_size_125000,3,125000,jl32,RunUMAP,324.308590323,26
subsample_it_3_size_125000,3,125000,jl32,FindAllMarkers,171.115035129,26
subsample_it_3_size_125000,3,125000,py,CreateSeuratObject,8.701350726,21
subsample_it_3_size_125000,3,125000,py,NormalizeData,6.197259835,21
subsample_it_3_size_125000,3,125000,py,FindVariableFeatures,26.817919041,21
subsample_it_3_size_125000,3,125000,py,ScaleData,3.325425396,21
subsample_it_3_size_125000,3,125000,py,RunPCA,33.542255196,21
subsample_it_3_size_125000,3,125000,py,FindNeighbors,18.71077784,21
subsample_it_3_size_125000,3,125000,py,FindClusters,38.069250601,21
subsample_it_3_size_125000,3,125000,py,RunUMAP,400.596941292,21
subsample_it_3_size_125000,3,125000,py,FindAllMarkers,2748.6726411,21
subsample_it_3_size_125000,3,125000,jl32_opt,CreateSeuratObject,10.321460465,26
subsample_it_3_size_125000,3,125000,jl32_opt,NormalizeData,5.825287414,26
subsample_it_3_size_125000,3,125000,jl32_opt,FindVariableFeatures,3.909859956,26
subsample_it_3_size_125000,3,125000,jl32_opt,ScaleData,0.923423076,26
subsample_it_3_size_125000,3,125000,jl32_opt,RunPCA,16.4799518,26
subsample_it_3_size_125000,3,125000,jl32_opt,FindNeighbors,5.233916436,26
subsample_it_3_size_125000,3,125000,jl32_opt,FindClusters,56.932071689,26
subsample_it_3_size_125000,3,125000,jl32_opt,RunUMAP,220.049309438,26
subsample_it_3_size_125000,3,125000,jl32_opt,FindAllMarkers,57.282863576,26
subsample_it_3_size_125000,3,125000,jl_opt,CreateSeuratObject,9.857605771,24
subsample_it_3_size_125000,3,125000,jl_opt,NormalizeData,6.90826599,24
subsample_it_3_size_125000,3,125000,jl_opt,FindVariableFeatures,3.876753536,24
subsample_it_3_size_125000,3,125000,jl_opt,ScaleData,1.074948907,24
subsample_it_3_size_125000,3,125000,jl_opt,RunPCA,20.006578625,24
subsample_it_3_size_125000,3,125000,jl_opt,FindNeighbors,5.621639861,24
subsample_it_3_size_125000,3,125000,jl_opt,FindClusters,55.99056107,24
subsample_it_3_size_125000,3,125000,jl_opt,RunUMAP,240.974166743,24
subsample_it_3_size_125000,3,125000,jl_opt,FindAllMarkers,50.577068905,24
subsample_it_3_size_25000,3,25000,R,CreateSeuratObject,6.342263143,21
subsample_it_3_size_25000,3,25000,R,NormalizeData,1.915130187,21
subsample_it_3_size_25000,3,25000,R,FindVariableFeatures,9.933330868,21
subsample_it_3_size_25000,3,25000,R,ScaleData,2.010713238,21
subsample_it_3_size_25000,3,25000,R,RunPCA,25.789191596,21
subsample_it_3_size_25000,3,25000,R,FindNeighbors,6.483383675,21
subsample_it_3_size_25000,3,25000,R,FindClusters,5.006059133,21
subsample_it_3_size_25000,3,25000,R,RunUMAP,46.057545537,21
subsample_it_3_size_25000,3,25000,R,FindAllMarkers,806.30124191,21
subsample_it_3_size_25000,3,25000,jl,CreateSeuratObject,1.218007102,20
subsample_it_3_size_25000,3,25000,jl,NormalizeData,1.337682601,20
subsample_it_3_size_25000,3,25000,jl,FindVariableFeatures,0.851722339,20
subsample_it_3_size_25000,3,25000,jl,ScaleData,0.100193101,20
subsample_it_3_size_25000,3,25000,jl,RunPCA,23.174678938,20
subsample_it_3_size_25000,3,25000,jl,FindNeighbors,1.056260073,20
subsample_it_3_size_25000,3,25000,jl,FindClusters,4.979136107,20
subsample_it_3_size_25000,3,25000,jl,RunUMAP,66.961139904,20
subsample_it_3_size_25000,3,25000,jl,FindAllMarkers,31.501498799,20
subsample_it_3_size_25000,3,25000,jl32,CreateSeuratObject,3.166596733,21
subsample_it_3_size_25000,3,25000,jl32,NormalizeData,1.177802888,21
subsample_it_3_size_25000,3,25000,jl32,FindVariableFeatures,0.879708572,21
subsample_it_3_size_25000,3,25000,jl32,ScaleData,0.120734316,21
subsample_it_3_size_25000,3,25000,jl32,RunPCA,9.826099221,21
subsample_it_3_size_25000,3,25000,jl32,FindNeighbors,0.708187391,21
subsample_it_3_size_25000,3,25000,jl32,FindClusters,4.958791811,21
subsample_it_3_size_25000,3,25000,jl32,RunUMAP,61.746794799,21
subsample_it_3_size_25000,3,25000,jl32,FindAllMarkers,32.830231282,21
subsample_it_3_size_25000,3,25000,py,CreateSeuratObject,1.728606527,17
subsample_it_3_size_25000,3,25000,py,NormalizeData,1.233432894,17
subsample_it_3_size_25000,3,25000,py,FindVariableFeatures,5.064901236,17
subsample_it_3_size_25000,3,25000,py,ScaleData,0.667243451,17
subsample_it_3_size_25000,3,25000,py,RunPCA,8.258834506,17
subsample_it_3_size_25000,3,25000,py,FindNeighbors,4.391552702,17
subsample_it_3_size_25000,3,25000,py,FindClusters,3.522818687,17
subsample_it_3_size_25000,3,25000,py,RunUMAP,72.814973951,17
subsample_it_3_size_25000,3,25000,py,FindAllMarkers,445.018346693,17
subsample_it_3_size_25000,3,25000,jl32_opt,CreateSeuratObject,2.588080389,20
subsample_it_3_size_25000,3,25000,jl32_opt,NormalizeData,1.198488256,20
